Date,CloseIBOV,CloseDJI,Price,ICB,CarWash
2009-02-19,39730.0,7465.950195,2.3727,13591.45519949189,0
2009-02-20,38715.0,7365.669922,2.3891,13525.49225440921,0
2009-02-25,38232.0,7270.890137,2.3672,13633.257871144706,0
2009-02-26,38180.0,7182.080078,2.3521,13503.38429306875,0
2009-02-27,38183.0,7062.930176000001,2.3914,13399.726600745229,0
2009-03-02,36235.0,6763.290039,2.4505,13261.502745598747,0
2009-03-03,36468.0,6726.02002,2.418,13365.69996514205,0
2009-03-04,38402.0,6875.839844,2.3682,13299.493724605038,0
2009-03-05,37369.0,6594.439941,2.3907,13238.637679287536,0
2009-03-06,37105.0,6626.939941,2.3758,13208.760348489079,0
2009-03-09,36741.0,6547.049805,2.386,13208.845932588934,0
2009-03-10,38795.0,6926.490234000001,2.3315,13171.661121072082,0
2009-03-11,38805.0,6930.399901999999,2.3423,13074.818860077778,0
2009-03-12,39152.0,7170.060059,2.2953,12989.754876298903,0
2009-03-13,39015.0,7223.97998,2.3043,12926.320447009179,0
2009-03-16,38607.0,7216.970215,2.2818,12997.510379308844,0
2009-03-17,39511.0,7395.700195,2.285,13044.166609506685,0
2009-03-18,40142.0,7486.580078,2.2477,13147.506221531748,0
2009-03-19,40453.0,7400.799805,2.2556,13447.561432279732,0
2009-03-20,40076.0,7278.379883,2.271,13434.497880354495,0
2009-03-23,42439.0,7775.859863,2.245,13633.728816133103,0
2009-03-24,41476.0,7659.970215,2.2484,13562.095947622507,0
2009-03-25,41799.0,7749.810059,2.237,13543.035011485093,0
2009-03-26,42589.0,7924.560059,2.2368,13496.087775191863,0
2009-03-27,41907.0,7776.180176000001,2.29,13480.847115365206,0
2009-03-30,40653.0,7522.02002,2.3312,13511.222370244908,0
2009-03-31,40926.0,7608.919922,2.3169,13645.330857743913,0
2009-04-01,41976.0,7761.600098000001,2.2729,13596.216629287856,0
2009-04-02,43736.0,7978.080078,2.2317,13631.970548212224,0
2009-04-03,44391.0,8017.589844,2.209,13645.734073039672,0
2009-04-06,44167.0,7975.850098000001,2.2189,13590.970035224362,0
2009-04-07,43825.0,7789.560059,2.2124,13624.637447126312,0
2009-04-08,44182.0,7837.109863,2.2037,13682.46622535966,0
2009-04-09,45539.0,8083.379883,2.1705,13681.942763502717,0
2009-04-13,45992.0,8057.810059,2.1708,13655.901389682285,0
2009-04-14,45418.0,7920.180176000001,2.2087,14765.61813356263,0
2009-04-15,45273.0,8029.620117,2.1837,14675.726229553024,0
2009-04-16,46025.0,8125.430176000001,2.1743,14688.749416044775,0
2009-04-17,45778.0,8131.330078,2.1923,14579.195315859668,0
2009-04-20,44433.0,7841.72998,2.2487,14659.829667132162,0
2009-04-22,44888.0,7886.569823999999,2.2118,14600.473018448078,0
2009-04-23,45801.0,7957.060059,2.2058,14611.48815750283,0
2009-04-24,46772.0,8076.290039,2.1828,14576.033018133705,0
2009-04-27,45820.0,8025.0,2.2191,14598.113838049041,0
2009-04-28,45821.0,8016.950195,2.1985,14507.8899002157,0
2009-04-29,47227.0,8185.72998,2.1779,14531.556114327348,0
2009-04-30,47290.0,8168.120117,2.1898,14613.392928367806,0
2009-05-04,50405.0,8426.740234,2.1145,14723.443365130626,0
2009-05-05,50670.0,8410.650391,2.1364,14833.466151836305,0
2009-05-06,51499.0,8512.280273,2.1142,14729.616653731131,0
2009-05-07,50058.0,8409.849609,2.1071,14708.440544296684,0
2009-05-08,51396.0,8574.650391,2.0621,14715.25204911215,0
2009-05-11,50976.0,8418.769531,2.0673,14788.910109027964,0
2009-05-12,50326.0,8469.110352,2.0701,14958.811720353946,0
2009-05-13,48679.0,8284.889648,2.115,15064.952745007311,0
2009-05-14,49446.0,8331.320313,2.0859,15091.499438498877,0
2009-05-15,49007.0,8268.639648,2.1126,15166.68762887614,0
2009-05-18,51463.0,8504.080078,2.0702,15262.698773896169,0
2009-05-19,51347.0,8474.849609,2.0393,15249.031904225056,0
2009-05-20,51245.0,8422.040039,2.0326,15340.582067531142,0
2009-05-21,50087.0,8292.129883,2.0325,15301.046029770901,0
2009-05-22,50568.0,8277.320313,2.0264,15424.445494694633,0
2009-05-26,51841.0,8473.490234,2.0054,15476.782893398748,0
2009-05-27,51792.0,8300.019531,2.0419,15490.069611932167,0
2009-05-28,53041.0,8403.799805,2.0024,15541.251378905896,0
2009-05-29,53198.0,8500.330078,1.9715,15437.0639549915,0
2009-06-01,54486.0,8721.44043,1.9517,15485.762602146915,0
2009-06-02,54000.0,8740.870117,1.923,15299.610156740668,0
2009-06-03,52087.0,8675.240234,1.9635,15230.077440942225,0
2009-06-04,53464.0,8750.240234,1.9385,15256.354295978208,0
2009-06-05,53341.0,8763.129883,1.96,15209.026433514317,0
2009-06-08,53630.0,8764.490234,1.961,15182.453963649916,0
2009-06-09,53157.0,8763.05957,1.9425,15113.971800626261,0
2009-06-10,53411.0,8739.019531,1.948,15091.276947669221,0
2009-06-12,53558.0,8799.259766,1.9263,15033.90077674065,0
2009-06-15,52034.0,8612.129883,1.951,14917.99021493435,0
2009-06-16,51206.0,8504.669922,1.9726,15084.101504899043,0
2009-06-17,51046.0,8497.179688,1.969,15077.454215275086,0
2009-06-18,50903.0,8555.599609,1.9783,15208.653015057082,0
2009-06-19,51374.0,8539.730469,1.9745,15129.558707274222,0
2009-06-22,49495.0,8339.009766,2.03,15251.025263158192,0
2009-06-23,49814.0,8322.910156,1.9797,15150.506554603513,0
2009-06-24,49672.0,8299.860352,1.9683,15127.854962221496,0
2009-06-25,51515.0,8472.400391,1.9406,15082.058613318166,0
2009-06-26,51486.0,8438.389648,1.9335,15060.583904561303,0
2009-06-29,52138.0,8529.379883,1.9551,15178.373701812188,0
2009-06-30,51465.0,8447.0,1.9525,15134.011616186346,0
2009-07-01,51544.0,8504.05957,1.9327,15050.245686651117,0
2009-07-02,51025.0,8280.740234,1.9519,15051.738371049636,0
2009-07-06,50622.0,8324.870117,1.9535,15168.107071813682,0
2009-07-07,49457.0,8163.600098000001,1.9917,15076.596829278873,0
2009-07-08,49178.0,8178.410156,2.0032,14944.95003508472,0
2009-07-10,49221.0,8146.52002,1.995,14838.800106222552,0
2009-07-13,49187.0,8331.679688,1.9792,14675.420382100468,0
2009-07-14,48873.0,8359.490234,1.9606,14716.630982236764,0
2009-07-15,51297.0,8616.209961,1.9345,14646.803589495057,0
2009-07-16,51918.0,8711.820313,1.9306,14543.505896559313,0
2009-07-17,52072.0,8743.94043,1.9256,14686.619904677895,0
2009-07-20,53155.0,8848.150391,1.8966,14754.130631621372,0
2009-07-21,53234.0,8915.94043,1.8965,14710.879145365416,0
2009-07-22,53073.0,8881.259766,1.9051,14583.188826771871,0
2009-07-23,54249.0,9069.290039,1.8994,14528.056472551112,0
2009-07-24,54457.0,9093.240234,1.8958,14530.381080045689,0
2009-07-27,54549.0,9108.509766,1.8741,14499.803872857108,0
2009-07-28,54472.0,9096.719727,1.8812,14514.365039816577,0
2009-07-29,53735.0,9070.719727,1.8935,14551.467655220831,0
2009-07-30,54478.0,9154.459961,1.8825,14525.916044539155,0
2009-07-31,54766.0,9171.610352,1.865,14556.110398035882,0
2009-08-03,55998.0,9286.55957,1.825,14604.80810643851,0
2009-08-04,56038.0,9320.19043,1.8167,14439.031262940922,0
2009-08-05,56384.0,9280.969727,1.814,14282.09053644455,0
2009-08-06,55755.0,9256.259766,1.839,14400.59956947099,0
2009-08-07,56330.0,9370.070313,1.8205,14409.293329965976,0
2009-08-10,56830.0,9337.950195,1.8402,14454.67447620646,0
2009-08-11,55761.0,9241.450195,1.8491,14577.065400906124,0
2009-08-12,56588.0,9361.610352,1.8395,14571.852634076338,0
2009-08-13,57048.0,9398.19043,1.8223,14625.899880838828,0
2009-08-14,56638.0,9321.400391,1.8496,14608.719099051561,0
2009-08-17,55218.0,9135.339844,1.881,14546.517783649919,0
2009-08-18,55749.0,9217.94043,1.8449,14430.62969854236,0
2009-08-19,56156.0,9279.160156,1.8393,14332.472749040558,0
2009-08-20,56831.0,9350.049805,1.8418,14380.736904800027,0
2009-08-21,57729.0,9505.959961,1.8306,14332.688609164801,0
2009-08-24,57775.0,9509.280273,1.8415,14324.6164838903,0
2009-08-25,57421.0,9539.290039,1.8618,14380.307255099211,0
2009-08-26,57766.0,9543.519531,1.8613,14432.591491399942,0
2009-08-27,57704.0,9580.629883,1.8665,14385.658295342824,0
2009-08-28,57701.0,9544.200195,1.8813,14443.222178847582,0
2009-08-31,56489.0,9496.280273,1.8802,14329.674143767423,0
2009-09-01,55815.0,9310.599609,1.9137,13407.221374448938,0
2009-09-02,55386.0,9280.669922,1.885,13279.92002731445,0
2009-09-03,55707.0,9344.610352,1.86,13150.827185782298,0
2009-09-04,56652.0,9441.269531,1.8435,13170.905547236885,0
2009-09-08,57855.0,9497.339844,1.829,13113.12376217018,0
2009-09-09,57910.0,9547.219727,1.8329,13176.853873804941,0
2009-09-10,58536.0,9627.480469,1.8115,13062.149244700995,0
2009-09-11,58366.0,9605.410156,1.8315,13093.14009948929,0
2009-09-14,58868.0,9626.799805,1.811,13198.821577396126,0
2009-09-15,59264.0,9683.410156,1.8022,13283.50386392307,0
2009-09-16,60411.0,9791.709961,1.8011,13186.707044175691,0
2009-09-17,60236.0,9783.919922,1.8053,13335.334749621941,0
2009-09-18,60703.0,9820.200195,1.8093,13409.58389414495,0
2009-09-21,60928.0,9778.860352,1.824,13401.359749809628,0
2009-09-22,61493.0,9829.870117,1.793,13484.593987546059,0
2009-09-23,60496.0,9748.549805,1.798,13325.843208114582,0
2009-09-24,60046.0,9707.44043,1.7999,13255.612134500057,0
2009-09-25,60356.0,9665.19043,1.791,13226.162791063814,0
2009-09-28,61317.0,9789.360352,1.7864,13249.750647976143,0
2009-09-29,61235.0,9742.200195,1.7883,13228.247274341571,0
2009-09-30,61518.0,9712.280273,1.7715,13267.753473308208,0
2009-10-01,60459.0,9509.280273,1.787,13236.512261608377,0
2009-10-02,61172.0,9487.669922,1.7818,13183.340239233314,0
2009-10-05,62369.0,9599.75,1.7597,13096.942378842525,0
2009-10-06,62671.0,9731.25,1.7553,13090.85788295035,0
2009-10-07,62638.0,9725.580078,1.7484,13070.07833441818,0
2009-10-08,63760.0,9786.870117,1.7384,13092.475339866987,0
2009-10-09,64071.0,9864.94043,1.7432,13103.01677475573,0
2009-10-13,64646.0,9871.05957,1.7218,13187.561879242154,0
2009-10-14,66201.0,10015.860352,1.701,13086.24290349151,0
2009-10-15,66703.0,10062.94043,1.7018,13049.500843069845,0
2009-10-16,66200.0,9995.910156,1.7075,13195.815193574495,0
2009-10-19,67239.0,10092.19043,1.7165,13300.595068825576,0
2009-10-20,65303.0,10041.480469,1.7535,13309.675748997384,0
2009-10-21,65486.0,9949.360352,1.7325,13243.547074470533,0
2009-10-22,66135.0,10081.30957,1.718,13284.689131569032,0
2009-10-23,65059.0,9972.179688,1.7178,12998.419488120751,0
2009-10-26,65086.0,9867.959961,1.733,13058.791591988924,0
2009-10-27,63161.0,9882.169922,1.738,13014.09566788685,0
2009-10-28,60162.0,9762.69043,1.7775,12929.405804989465,0
2009-10-29,63721.0,9962.580078,1.733,13011.818328581363,0
2009-10-30,61546.0,9712.730469,1.7635,13155.449444204925,0
2009-11-03,62643.0,9771.910156,1.7455,13266.838185034923,0
2009-11-04,63913.0,9802.139648,1.721,13182.74081341852,0
2009-11-05,64816.0,10005.959961,1.716,13161.335163035963,0
2009-11-06,64466.0,10023.419922,1.7182,13011.639046292112,0
2009-11-09,66214.0,10226.94043,1.7002,12937.717906067628,0
2009-11-10,66303.0,10246.969727,1.7115,12870.033146070004,0
2009-11-11,66431.0,10291.259766,1.7176,12835.110700683666,0
2009-11-12,64448.0,10197.469727,1.7345,12851.80236654438,0
2009-11-13,65326.0,10270.469727,1.7213,12758.681775208413,0
2009-11-16,66627.0,10406.959961,1.7116,12928.171965341628,0
2009-11-17,67406.0,10437.419922,1.711,12902.058204809166,0
2009-11-18,66516.0,10426.30957,1.7258,13059.564579359489,0
2009-11-19,66327.0,10332.44043,1.7268,13018.294951539303,0
2009-11-23,66809.0,10450.950195,1.7273,13084.404303995765,0
2009-11-24,67317.0,10433.709961,1.7348,12918.590751181533,0
2009-11-25,67917.0,10464.400391,1.7282,12899.53574058117,0
2009-11-27,67082.0,10309.919922,1.7405,12882.353239361506,0
2009-11-30,67044.0,10344.839844,1.7555,12881.432705205649,0
2009-12-01,68546.0,10471.580078,1.7227,12840.297784507462,0
2009-12-02,68615.0,10452.679688,1.7185,12902.280094895477,0
2009-12-03,68315.0,10366.150391,1.7087,13000.737905257009,0
2009-12-04,67604.0,10388.900391,1.732,12976.197746802518,0
2009-12-07,68512.0,10390.110352,1.7345,13141.734905907413,0
2009-12-08,67729.0,10285.969727,1.7622,13207.934582784297,0
2009-12-09,68012.0,10337.049805,1.7625,13133.699772088057,0
2009-12-10,68728.0,10405.830078,1.7568,13183.040657030573,0
2009-12-11,69267.0,10471.5,1.7594,13178.618531850414,0
2009-12-14,69349.0,10501.049805,1.7448,13354.453701071305,0
2009-12-15,69311.0,10452.0,1.7536,13351.661395529713,0
2009-12-16,68622.0,10441.120117,1.7561,13290.104094146458,0
2009-12-17,67068.0,10308.259766,1.7845,13431.33677734253,0
2009-12-18,66794.0,10328.889648,1.78,13374.634831505084,0
2009-12-21,65925.0,10414.139648,1.7839,13401.543918847496,0
2009-12-22,67418.0,10464.929688,1.7802,13326.259827005375,0
2009-12-23,67589.0,10466.44043,1.7619,13238.710681813796,0
2009-12-28,67902.0,10547.080078,1.7405,13140.557748645966,0
2009-12-29,68296.0,10545.410156,1.7423,13140.766685453258,0
2009-12-30,68588.0,10548.509766,1.7403,13176.161965639378,0
2010-01-04,70045.0,10583.959961,1.7212,13221.463582375933,0
2010-01-05,70240.0,10572.019531,1.731,13172.893249960787,0
2010-01-06,70729.0,10573.679688,1.7325,13162.061904743245,0
2010-01-07,70451.0,10606.860352,1.7465,13151.878733632522,0
2010-01-08,70263.0,10618.19043,1.7262,13153.467490868457,0
2010-01-11,70433.0,10663.990234,1.736,13189.240285411708,0
2010-01-12,70076.0,10627.259766,1.748,13218.792965386032,0
2010-01-13,70385.0,10680.769531,1.757,13280.117451388032,0
2010-01-14,69801.0,10710.549805,1.7585,13302.113013180746,0
2010-01-15,68978.0,10609.650391,1.7717,13252.347016908812,0
2010-01-19,69909.0,10725.429688,1.7708,13177.722591208285,0
2010-01-20,68200.0,10603.150391,1.7895,13154.330325549896,0
2010-01-21,66270.0,10389.879883,1.8035,13265.834833532213,0
2010-01-22,66220.0,10172.980469,1.8162,13331.454413484498,0
2010-01-26,65524.0,10194.290039,1.836,13290.967482901922,0
2010-01-27,65070.0,10236.160156,1.853,13176.401768039754,0
2010-01-28,65588.0,10120.459961,1.87,13254.332645779527,0
2010-01-29,65402.0,10067.330078,1.885,13235.098004259236,0
2010-02-01,66572.0,10185.530273,1.8575,13253.153707925227,0
2010-02-02,67163.0,10296.849609,1.8297,13128.250170264699,0
2010-02-03,67109.0,10270.549805,1.8505,13051.035050695811,0
2010-02-04,63934.0,10002.179688,1.8739,13133.209309190308,0
2010-02-05,62763.0,10012.230469,1.882,13150.250397545129,0
2010-02-08,63153.0,9908.389648,1.8762,13165.049974271331,0
2010-02-09,64718.0,10058.639648,1.8475,13130.698347893645,0
2010-02-10,65051.0,10038.379883,1.8565,13166.304213506466,0
2010-02-11,66129.0,10144.19043,1.8535,13215.328039667555,0
2010-02-12,65855.0,10099.139648,1.8509,13243.555507070823,0
2010-02-17,67285.0,10309.240234,1.8326,13237.250655147867,0
2010-02-18,67836.0,10392.900391,1.8275,13233.401760341485,0
2010-02-19,67597.0,10402.349609,1.8045,13192.34461758919,0
2010-02-22,67184.0,10383.379883,1.8115,13125.297695994686,0
2010-02-23,66108.0,10282.410156,1.8255,13224.237938554534,0
2010-02-24,65795.0,10374.160156,1.825,13213.913145367263,0
2010-02-25,66121.0,10321.030273,1.8235,13257.847765445817,0
2010-02-26,66503.0,10325.259766,1.8072,13099.729028294023,0
2010-03-01,67228.0,10403.790039,1.7957,13066.666988199373,0
2010-03-02,67779.0,10405.980469,1.7919,13026.524328296518,0
2010-03-03,67641.0,10396.759766,1.79,13045.528546592253,0
2010-03-04,67815.0,10444.139648,1.7885,13098.223334850023,0
2010-03-05,68847.0,10566.200195,1.7784,13100.972989469754,0
2010-03-08,68575.0,10552.519531,1.7873,13151.74832217467,0
2010-03-09,69576.0,10564.379883,1.7752,13172.498779873511,0
2010-03-10,69979.0,10567.330078,1.7685,13138.098347374127,0
2010-03-11,69885.0,10611.839844,1.7641,13084.151582560702,0
2010-03-12,69341.0,10624.69043,1.763,13099.819440434932,0
2010-03-15,69024.0,10642.150391,1.7635,13022.45862841655,0
2010-03-16,69942.0,10685.980469,1.7673,13180.812197104256,0
2010-03-17,69723.0,10733.669922,1.7674,13214.721258179246,0
2010-03-18,69697.0,10779.169922,1.791,13399.873942579354,0
2010-03-19,68829.0,10741.980469,1.8009,13376.604175264494,0
2010-03-22,69042.0,10785.889648,1.7869,13400.891805556783,0
2010-03-23,69387.0,10888.830078,1.7767,13376.33170923958,0
2010-03-24,68913.0,10836.150391,1.8002,13491.921677755594,0
2010-03-25,68442.0,10841.209961,1.8197,13633.096538855518,0
2010-03-26,68683.0,10850.360352,1.8181,13720.066056479372,0
2010-03-29,69939.0,10895.860352,1.7949,13742.349014745514,0
2010-03-30,69960.0,10907.419922,1.7891,13739.143827310338,0
2010-03-31,70372.0,10856.629883,1.7837,13629.533792335544,0
2010-04-01,71136.0,10927.070313,1.7647,13663.823492259162,0
2010-04-05,71290.0,10973.549805,1.7611,13762.23946212914,0
2010-04-06,71096.0,10969.990234,1.7544,13691.730143405612,0
2010-04-07,70793.0,10897.519531,1.781,13745.94428633346,0
2010-04-08,71785.0,10927.070313,1.7795,13627.014247280584,0
2010-04-09,71417.0,10997.349609,1.7652,13522.394838150309,0
2010-04-12,70614.0,11005.969727,1.7537,13470.764443457207,0
2010-04-13,70792.0,11019.419922,1.7495,13517.734453636771,0
2010-04-14,71035.0,11123.110352,1.7449,13372.084789527657,0
2010-04-15,70524.0,11144.570313,1.7487,13366.60396586417,0
2010-04-16,69421.0,11018.660156,1.7575,13293.90744140095,0
2010-04-19,69098.0,11092.049805,1.755,13268.099479676239,0
2010-04-20,69318.0,11117.05957,1.7523,13296.461880769977,0
2010-04-22,69386.0,11134.290039,1.7643,13262.025718819348,0
2010-04-23,69509.0,11204.280273,1.7567,13266.145997871623,0
2010-04-26,68872.0,11205.030273,1.7462,13198.145188129549,0
2010-04-27,66511.0,10991.990234,1.7711,13246.504846142057,0
2010-04-28,66656.0,11045.269531,1.751,13241.53165030437,0
2010-04-29,67978.0,11167.320313,1.729,13200.418953037759,0
2010-04-30,67530.0,11008.610352,1.7375,13310.736703311502,0
2010-05-03,67119.0,11151.830078,1.7272,13360.449383355442,0
2010-05-04,64869.0,10926.769531,1.7635,13372.280216455376,0
2010-05-05,64914.0,10866.830078,1.7933,13453.256995853702,0
2010-05-06,63414.0,10520.320313,1.8547,13551.38136176904,0
2010-05-07,62871.0,10380.429688,1.837,13551.568168370124,0
2010-05-10,65453.0,10785.139648,1.7715,13278.182085771276,0
2010-05-11,64425.0,10748.259766,1.7892,13391.679131777728,0
2010-05-12,65224.0,10896.910156,1.7723,13405.655312586607,0
2010-05-13,64788.0,10782.950195,1.7736,13357.15114973464,0
2010-05-14,63412.0,10620.160156,1.7993,13369.553198041816,0
2010-05-17,62866.0,10625.830078,1.8003,13414.423862910064,0
2010-05-18,60841.0,10510.950195,1.8206,13511.389566925289,0
2010-05-19,59689.0,10444.370117,1.8272,13570.657813513646,0
2010-05-20,58192.0,10068.009766,1.8819,13650.702812292015,0
2010-05-21,60259.0,10193.389648,1.853,13680.504658787968,0
2010-05-24,59915.0,10066.570313,1.8695,13656.336740665907,0
2010-05-25,59184.0,10043.75,1.8438,13681.805678596485,0
2010-05-26,60190.0,9974.450195,1.8722,13685.048715546069,0
2010-05-27,62092.0,10258.990234,1.8143,13641.623891423458,0
2010-05-28,61947.0,10136.629883,1.8173,13592.144556702453,0
2010-06-01,61841.0,10024.019531,1.848,13678.925578676175,0
2010-06-02,62943.0,10249.540039,1.818,13650.638566473179,0
2010-06-04,61676.0,9931.969727,1.8647,13654.26846479828,0
2010-06-07,61183.0,9816.490234,1.8795,13675.062849714315,0
2010-06-08,61856.0,9939.980469,1.8538,13624.82215070222,0
2010-06-09,61479.0,9899.25,1.8502,13650.058739036765,0
2010-06-10,63049.0,10172.530273,1.8025,13547.512474515514,0
2010-06-11,63605.0,10211.070313,1.8092,13780.351351264184,0
2010-06-14,63533.0,10190.889648,1.8113,13893.738177009272,0
2010-06-15,64442.0,10404.769531,1.7847,14178.129399638341,0
2010-06-16,64751.0,10409.459961,1.7853,14196.496695330718,0
2010-06-17,64541.0,10434.169922,1.7808,14149.180627330812,0
2010-06-18,64438.0,10450.639648,1.7713,14258.008222844532,0
2010-06-21,64829.0,10442.410156,1.7712,14228.884402711785,0
2010-06-22,64811.0,10293.519531,1.7881,14305.369070834313,0
2010-06-23,65160.0,10298.44043,1.7873,14358.069110717808,0
2010-06-24,63937.0,10152.799805,1.7822,14588.818856455577,0
2010-06-25,64824.0,10143.80957,1.7785,14580.141322947537,0
2010-06-28,64225.0,10138.519531,1.7814,14592.757174279355,0
2010-06-29,61978.0,9870.299805,1.8119,14498.801112268047,0
2010-06-30,60936.0,9774.019531,1.8039,14543.487795428824,0
2010-07-01,61236.0,9732.530273,1.7901,14636.209299442902,0
2010-07-02,61430.0,9686.480469,1.771,14441.281006522517,0
2010-07-06,62065.0,9743.620117,1.7792,14202.835245366743,0
2010-07-07,63284.0,10018.280273,1.7658,14266.00411289554,0
2010-07-08,63476.0,10138.990234,1.7639,14293.64775770684,0
2010-07-12,62960.0,10216.269531,1.7607,14341.745799976668,0
2010-07-13,63686.0,10363.019531,1.754,14411.770043039103,0
2010-07-14,63479.0,10366.719727,1.7631,14483.29096983651,0
2010-07-15,63489.0,10359.30957,1.7631,14694.702564338453,0
2010-07-16,62339.0,10097.900391,1.783,14681.931954723277,0
2010-07-19,63297.0,10154.429688,1.7924,14605.457923856195,0
2010-07-20,64463.0,10229.959961,1.7738,14470.889660468973,0
2010-07-21,64477.0,10120.530273,1.7807,14613.703612610598,0
2010-07-22,65748.0,10322.299805,1.7578,14624.668083003127,0
2010-07-23,66323.0,10424.620117,1.7732,14845.252158167199,0
2010-07-26,66443.0,10525.429688,1.7622,14875.967824268791,0
2010-07-27,66674.0,10537.69043,1.7687,14844.754274896903,0
2010-07-28,66808.0,10497.879883,1.7658,14874.222429057656,0
2010-07-29,66954.0,10467.160156,1.7599,15070.014643702647,0
2010-07-30,67515.0,10465.94043,1.754,15217.000428692552,0
2010-08-02,68517.0,10674.379883,1.7511,15093.304846580584,0
2010-08-03,67997.0,10636.379883,1.7557,14992.109798409581,0
2010-08-04,68272.0,10680.429688,1.7517,15080.567074692288,0
2010-08-05,68412.0,10674.980469,1.7525,15118.76792353414,0
2010-08-06,68095.0,10653.55957,1.76,15027.822213401063,0
2010-08-09,67862.0,10698.75,1.748,15100.818332221139,0
2010-08-10,67223.0,10644.25,1.7527,15181.155847698043,0
2010-08-11,65790.0,10378.830078,1.774,15286.541118169744,0
2010-08-12,65966.0,10319.950195,1.7687,15544.819661568945,0
2010-08-13,66264.0,10303.150391,1.7723,15576.509564942246,0
2010-08-16,66702.0,10302.009766,1.757,15675.899754453478,0
2010-08-17,67584.0,10405.849609,1.7549,15557.149572404178,0
2010-08-18,67638.0,10415.540039,1.7515,15611.930566509422,0
2010-08-19,66887.0,10271.209961,1.7569,15783.417425350037,0
2010-08-20,66677.0,10213.620117,1.7562,15955.558574628127,0
2010-08-23,65982.0,10174.410156,1.77,16005.64611556698,0
2010-08-24,65156.0,10040.450195,1.7713,15486.802809959177,0
2010-08-25,64803.0,10060.05957,1.7635,15420.529597620092,0
2010-08-26,63867.0,9985.80957,1.7616,15649.28221213087,0
2010-08-27,65585.0,10150.650391,1.7493,15987.530237105953,0
2010-08-30,64261.0,10009.730469,1.759,16096.808464622472,0
2010-08-31,65145.0,10014.719727,1.755,16046.981434183142,0
2010-09-01,67073.0,10269.469727,1.745,16200.569221678878,0
2010-09-02,66808.0,10320.099609,1.7256,16159.224691762298,0
2010-09-03,66679.0,10447.929688,1.7325,16250.061929487882,0
2010-09-08,66407.0,10387.009766,1.7256,16485.898002541944,0
2010-09-09,66624.0,10415.240234,1.7201,16455.932589576954,0
2010-09-10,66807.0,10462.769531,1.7218,16446.94550034512,0
2010-09-13,68031.0,10544.129883,1.7098,16519.675993427332,0
2010-09-14,67692.0,10526.490234,1.71,16507.244503010555,0
2010-09-15,68107.0,10572.730469,1.7237,16447.833230647502,0
2010-09-16,67663.0,10594.830078,1.7123,16393.71374028111,0
2010-09-17,67089.0,10607.849609,1.7217,16350.356874531213,0
2010-09-20,68190.0,10753.620117,1.7328,16076.968891070825,0
2010-09-21,67719.0,10761.030273,1.7116,16067.642646167413,0
2010-09-22,68325.0,10739.30957,1.7187,16091.733338276226,0
2010-09-23,68794.0,10662.419922,1.7228,16145.590138942809,0
2010-09-24,68196.0,10860.259766,1.7088,16119.630454210816,0
2010-09-27,68816.0,10812.040039,1.7099,16126.823817470302,0
2010-09-28,69228.0,10858.139648,1.708,16301.394213589985,0
2010-09-29,69228.0,10835.280273,1.7005,16124.668291417362,0
2010-09-30,69430.0,10788.049805,1.6876,15991.751370550894,0
2010-10-01,70229.0,10829.679688,1.6897,15857.17013315277,0
2010-10-04,70385.0,10751.269531,1.6977,15587.951855026178,0
2010-10-05,71283.0,10944.719727,1.6636,15742.289929007406,0
2010-10-06,70541.0,10967.650391,1.6782,15884.358485209563,0
2010-10-07,69918.0,10948.580078,1.6812,15834.681171913115,0
2010-10-08,70809.0,11006.480469,1.6656,16253.08096945813,0
2010-10-11,70946.0,11010.339844,1.6706,16226.509674628647,0
2010-10-13,71675.0,11096.080078,1.6522,16466.71956989718,0
2010-10-14,71692.0,11094.570313,1.6597,16678.522576335847,0
2010-10-15,71830.0,11062.780273,1.6656,16781.026719830395,0
2010-10-18,71736.0,11143.69043,1.6725,16872.894101285383,0
2010-10-19,69864.0,10978.620117,1.6824,17084.239059333806,0
2010-10-20,70405.0,11107.969727,1.6762,17430.048264420642,0
2010-10-21,69652.0,11146.570313,1.6969,17723.729000195264,0
2010-10-22,69530.0,11132.55957,1.7059,17981.066347981527,0
2010-10-25,69580.0,11164.049805,1.6958,18167.782036092147,0
2010-10-26,70740.0,11169.459961,1.7033,18191.586072140988,0
2010-10-27,70569.0,11126.280273,1.7203,18206.716061839696,0
2010-10-28,70320.0,11113.950195,1.7045,18082.122193368006,0
2010-10-29,70673.0,11118.490234,1.7012,18311.737559537316,0
2010-11-01,71561.0,11124.620117,1.7038,18251.58796458452,0
2010-11-03,71905.0,11215.129883,1.6899,18358.717897161147,0
2010-11-04,72996.0,11434.839844,1.67,18492.971330680703,0
2010-11-05,72607.0,11444.080078,1.6785,18705.310814261305,0
2010-11-08,72657.0,11406.839844,1.7003,19103.21749489423,0
2010-11-09,71679.0,11346.75,1.7007,19458.932905082234,0
2010-11-10,71638.0,11357.040039,1.7076,19230.080404691493,0
2010-11-11,71195.0,11283.099609,1.7158,18727.266999902167,0
2010-11-12,70367.0,11192.580078,1.7219,18138.975147462086,0
2010-11-16,69192.0,11023.5,1.7403,18057.688276751793,0
2010-11-17,69709.0,11007.879883,1.7264,17672.482375363234,0
2010-11-18,70781.0,11181.230469,1.7115,17691.45024499742,0
2010-11-19,70898.0,11203.549805,1.7154,17899.59190649808,0
2010-11-22,69633.0,11178.580078,1.7213,17798.534606466194,0
