"Date","Price","Open","High","Low","Change %"
"Feb 04, 2011","1.6735","1.6682","1.6787","1.6635","0.31%"
"Feb 03, 2011","1.6683","1.6682","1.6734","1.6645","0.01%"
"Feb 02, 2011","1.6681","1.6627","1.6689","1.6619","0.20%"
"Feb 01, 2011","1.6648","1.6674","1.6682","1.6605","-0.16%"
"Jan 31, 2011","1.6675","1.6847","1.6860","1.6661","-0.88%"
"Jan 28, 2011","1.6823","1.6762","1.6870","1.6730","0.36%"
"Jan 27, 2011","1.6762","1.6675","1.6801","1.6621","0.50%"
"Jan 26, 2011","1.6678","1.6722","1.6722","1.6647","-0.23%"
"Jan 25, 2011","1.6717","1.6711","1.6734","1.6692","0.02%"
"Jan 24, 2011","1.6713","1.6771","1.6822","1.6689","-0.30%"
"Jan 21, 2011","1.6764","1.6728","1.6796","1.6678","0.16%"
"Jan 20, 2011","1.6738","1.6720","1.6770","1.6655","0.20%"
"Jan 19, 2011","1.6705","1.6760","1.6760","1.6661","-0.22%"
"Jan 18, 2011","1.6742","1.6811","1.6811","1.6701","-0.35%"
"Jan 17, 2011","1.6801","1.6866","1.6870","1.6777","-0.33%"
"Jan 14, 2011","1.6856","1.6857","1.6895","1.6782","0.78%"
"Jan 13, 2011","1.6726","1.6711","1.6767","1.6652","-0.03%"
"Jan 12, 2011","1.6731","1.6832","1.6832","1.6722","-0.61%"
"Jan 11, 2011","1.6834","1.6880","1.6927","1.6829","-0.32%"
"Jan 10, 2011","1.6888","1.6828","1.6967","1.6828","0.33%"
"Jan 07, 2011","1.6832","1.6870","1.6916","1.6771","-0.14%"
"Jan 06, 2011","1.6856","1.6736","1.6945","1.6724","0.71%"
"Jan 05, 2011","1.6737","1.6624","1.6767","1.6600","0.76%"
"Jan 04, 2011","1.6610","1.6481","1.6732","1.6457","0.85%"
"Jan 03, 2011","1.6470","1.6598","1.6635","1.6433","-0.75%"
"Dec 31, 2010","1.6595","1.6595","1.6595","1.6595","-0.03%"
"Dec 30, 2010","1.6600","1.6770","1.6798","1.6593","-1.01%"
"Dec 29, 2010","1.6770","1.6904","1.6921","1.6761","-0.84%"
"Dec 28, 2010","1.6912","1.6826","1.6934","1.6780","0.33%"
"Dec 27, 2010","1.6856","1.6912","1.6940","1.6843","-0.31%"
"Dec 24, 2010","1.6909","1.6909","1.6909","1.6892","0.04%"
"Dec 23, 2010","1.6903","1.6983","1.7025","1.6885","-0.56%"
"Dec 22, 2010","1.6999","1.6961","1.7027","1.6910","0.28%"
"Dec 21, 2010","1.6952","1.7071","1.7071","1.6935","-0.64%"
"Dec 20, 2010","1.7062","1.7146","1.7152","1.7054","-0.44%"
"Dec 17, 2010","1.7138","1.6977","1.7184","1.6957","0.63%"
"Dec 16, 2010","1.7031","1.7092","1.7117","1.6984","-0.38%"
"Dec 15, 2010","1.7096","1.7003","1.7100","1.6934","0.74%"
"Dec 14, 2010","1.6971","1.6942","1.7004","1.6877","0.21%"
"Dec 13, 2010","1.6935","1.7069","1.7104","1.6932","-0.77%"
"Dec 10, 2010","1.7066","1.7097","1.7222","1.7023","-0.16%"
"Dec 09, 2010","1.7094","1.6879","1.7159","1.6867","1.16%"
"Dec 08, 2010","1.6898","1.6830","1.6987","1.6787","0.46%"
"Dec 07, 2010","1.6820","1.6732","1.6842","1.6675","0.42%"
"Dec 06, 2010","1.6749","1.6849","1.6925","1.6744","-0.75%"
"Dec 03, 2010","1.6875","1.6962","1.7032","1.6835","-0.50%"
"Dec 02, 2010","1.6960","1.7055","1.7079","1.6955","-0.54%"
"Dec 01, 2010","1.7052","1.7138","1.7165","1.7012","-0.57%"
"Nov 30, 2010","1.7150","1.7183","1.7273","1.7120","-0.19%"
"Nov 29, 2010","1.7183","1.7269","1.7345","1.7157","-0.50%"
"Nov 26, 2010","1.7269","1.7355","1.7385","1.7230","0.34%"
"Nov 25, 2010","1.7211","1.7218","1.7265","1.7169","0.01%"
"Nov 24, 2010","1.7210","1.7353","1.7353","1.7176","-0.85%"
"Nov 23, 2010","1.7357","1.7231","1.7413","1.7218","0.84%"
"Nov 22, 2010","1.7213","1.7154","1.7307","1.7095","0.34%"
"Nov 19, 2010","1.7154","1.7112","1.7244","1.7067","0.23%"
"Nov 18, 2010","1.7115","1.7264","1.7280","1.7093","-0.86%"
"Nov 17, 2010","1.7264","1.7403","1.7417","1.7212","-0.80%"
"Nov 16, 2010","1.7403","1.7221","1.7428","1.7207","1.07%"
"Nov 15, 2010","1.7218","1.7216","1.7220","1.7207","-0.01%"
"Nov 12, 2010","1.7219","1.7158","1.7279","1.7107","0.36%"
"Nov 11, 2010","1.7158","1.7076","1.7238","1.7046","0.48%"
"Nov 10, 2010","1.7076","1.7007","1.7176","1.6982","0.41%"
"Nov 09, 2010","1.7007","1.7003","1.7040","1.6892","0.02%"
"Nov 08, 2010","1.7003","1.6788","1.7020","1.6788","1.30%"
"Nov 05, 2010","1.6785","1.6696","1.6843","1.6696","0.51%"
"Nov 04, 2010","1.6700","1.6843","1.6885","1.6685","-1.18%"
"Nov 03, 2010","1.6899","1.7046","1.7051","1.6868","-0.82%"
"Nov 02, 2010","1.7039","1.7035","1.7039","1.7035","0.01%"
"Nov 01, 2010","1.7038","1.7012","1.7095","1.6926","0.15%"
"Oct 29, 2010","1.7012","1.7045","1.7125","1.6947","-0.19%"
"Oct 28, 2010","1.7045","1.7203","1.7208","1.7039","-0.92%"
"Oct 27, 2010","1.7203","1.7033","1.7252","1.7018","1.00%"
"Oct 26, 2010","1.7033","1.6958","1.7100","1.6932","0.44%"
"Oct 25, 2010","1.6958","1.7059","1.7140","1.6944","-0.59%"
"Oct 22, 2010","1.7059","1.6969","1.7130","1.6880","0.53%"
"Oct 21, 2010","1.6969","1.6762","1.7030","1.6712","1.23%"
"Oct 20, 2010","1.6762","1.6826","1.6837","1.6697","-0.37%"
"Oct 19, 2010","1.6824","1.6723","1.7000","1.6723","0.59%"
"Oct 18, 2010","1.6725","1.6655","1.6780","1.6587","0.41%"
"Oct 15, 2010","1.6656","1.6600","1.6677","1.6509","0.36%"
"Oct 14, 2010","1.6597","1.6526","1.6656","1.6431","0.45%"
"Oct 13, 2010","1.6522","1.6572","1.6624","1.6507","-1.11%"
"Oct 12, 2010","1.6707","1.6721","1.6721","1.6700","0.01%"
"Oct 11, 2010","1.6706","1.6658","1.6711","1.6603","0.30%"
"Oct 08, 2010","1.6656","1.6821","1.6930","1.6641","-0.93%"
"Oct 07, 2010","1.6812","1.6782","1.6900","1.6667","0.18%"
"Oct 06, 2010","1.6782","1.6633","1.6896","1.6614","0.88%"
"Oct 05, 2010","1.6636","1.6977","1.7017","1.6625","-2.01%"
"Oct 04, 2010","1.6977","1.6899","1.7025","1.6810","0.47%"
"Oct 01, 2010","1.6897","1.6876","1.6910","1.6717","0.12%"
"Sep 30, 2010","1.6876","1.7005","1.7025","1.6855","-0.76%"
"Sep 29, 2010","1.7005","1.7080","1.7109","1.6970","-0.44%"
"Sep 28, 2010","1.7080","1.7099","1.7140","1.7040","-0.11%"
"Sep 27, 2010","1.7099","1.7124","1.7145","1.7053","0.06%"
"Sep 24, 2010","1.7088","1.7224","1.7235","1.7064","-0.81%"
"Sep 23, 2010","1.7228","1.7187","1.7270","1.7127","0.24%"
"Sep 22, 2010","1.7187","1.7116","1.7260","1.7025","0.41%"
"Sep 21, 2010","1.7116","1.7337","1.7360","1.7090","-1.22%"
"Sep 20, 2010","1.7328","1.7217","1.7353","1.7120","0.64%"
"Sep 17, 2010","1.7217","1.7123","1.7233","1.7090","0.55%"
"Sep 16, 2010","1.7123","1.7237","1.7252","1.7110","-0.66%"
"Sep 15, 2010","1.7237","1.7100","1.7293","1.7050","0.80%"
"Sep 14, 2010","1.7100","1.7100","1.7170","1.7023","0.01%"
"Sep 13, 2010","1.7098","1.7216","1.7218","1.7085","-0.70%"
"Sep 10, 2010","1.7218","1.7200","1.7242","1.7153","0.10%"
"Sep 09, 2010","1.7201","1.7252","1.7273","1.7183","-0.32%"
"Sep 08, 2010","1.7256","1.7294","1.7334","1.7189","-0.48%"
"Sep 07, 2010","1.7340","1.7289","1.7340","1.7277","0.41%"
"Sep 06, 2010","1.7269","1.7325","1.7375","1.7208","-0.32%"
"Sep 03, 2010","1.7325","1.7263","1.7365","1.7142","0.40%"
"Sep 02, 2010","1.7256","1.7450","1.7472","1.7233","-1.11%"
"Sep 01, 2010","1.7450","1.7547","1.7591","1.7370","-0.57%"
"Aug 31, 2010","1.7550","1.7590","1.7643","1.7516","-0.23%"
"Aug 30, 2010","1.7590","1.7497","1.7618","1.7480","0.55%"
"Aug 27, 2010","1.7493","1.7616","1.7627","1.7484","-0.70%"
"Aug 26, 2010","1.7616","1.7635","1.7653","1.7561","-0.11%"
"Aug 25, 2010","1.7635","1.7691","1.7771","1.7616","-0.44%"
"Aug 24, 2010","1.7713","1.7695","1.7824","1.7616","0.07%"
"Aug 23, 2010","1.7700","1.7588","1.7710","1.7500","0.79%"
"Aug 20, 2010","1.7562","1.7567","1.7658","1.7532","-0.04%"
"Aug 19, 2010","1.7569","1.7536","1.7650","1.7499","0.31%"
"Aug 18, 2010","1.7515","1.7546","1.7550","1.7452","-0.19%"
"Aug 17, 2010","1.7549","1.7545","1.7572","1.7465","-0.12%"
"Aug 16, 2010","1.7570","1.7724","1.7732","1.7520","-0.86%"
"Aug 13, 2010","1.7723","1.7687","1.7760","1.7655","0.20%"
"Aug 12, 2010","1.7687","1.7744","1.7800","1.7655","-0.30%"
"Aug 11, 2010","1.7740","1.7527","1.7757","1.7521","1.22%"
"Aug 10, 2010","1.7527","1.7462","1.7635","1.7462","0.27%"
"Aug 09, 2010","1.7480","1.7593","1.7628","1.7480","-0.68%"
"Aug 06, 2010","1.7600","1.7543","1.7645","1.7513","0.43%"
"Aug 05, 2010","1.7525","1.7519","1.7586","1.7487","0.05%"
"Aug 04, 2010","1.7517","1.7594","1.7633","1.7496","-0.23%"
"Aug 03, 2010","1.7557","1.7511","1.7632","1.7491","0.26%"
"Aug 02, 2010","1.7511","1.7541","1.7566","1.7431","-0.17%"
"Jul 30, 2010","1.7540","1.7612","1.7675","1.7540","-0.34%"
"Jul 29, 2010","1.7599","1.7698","1.7702","1.7555","-0.33%"
"Jul 28, 2010","1.7658","1.7687","1.7731","1.7561","-0.16%"
"Jul 27, 2010","1.7687","1.7628","1.7719","1.7523","0.37%"
"Jul 26, 2010","1.7622","1.7734","1.7742","1.7612","-0.62%"
"Jul 23, 2010","1.7732","1.7580","1.7752","1.7523","0.88%"
"Jul 22, 2010","1.7578","1.7807","1.7824","1.7550","-1.29%"
"Jul 21, 2010","1.7807","1.7736","1.7853","1.7668","0.39%"
"Jul 20, 2010","1.7738","1.7917","1.7999","1.7691","-1.04%"
"Jul 19, 2010","1.7924","1.7850","1.7943","1.7648","0.53%"
"Jul 16, 2010","1.7830","1.7633","1.7882","1.7615","1.13%"
"Jul 15, 2010","1.7631","1.7631","1.7793","1.7506","0.00%"
"Jul 14, 2010","1.7631","1.7543","1.7689","1.7490","0.52%"
"Jul 13, 2010","1.7540","1.7603","1.7630","1.7483","-0.38%"
"Jul 12, 2010","1.7607","1.7586","1.7685","1.7552","0.13%"
"Jul 09, 2010","1.7585","1.7641","1.7654","1.7565","-0.31%"
"Jul 08, 2010","1.7639","1.7666","1.7755","1.7548","-0.11%"
"Jul 07, 2010","1.7658","1.7792","1.7862","1.7592","-0.75%"
"Jul 06, 2010","1.7792","1.7751","1.7851","1.7488","0.23%"
"Jul 05, 2010","1.7751","1.7668","1.7803","1.7658","0.23%"
"Jul 02, 2010","1.7710","1.7911","1.7922","1.7677","-1.07%"
"Jul 01, 2010","1.7901","1.8042","1.8128","1.7872","-0.77%"
"Jun 30, 2010","1.8039","1.8112","1.8131","1.7887","-0.44%"
"Jun 29, 2010","1.8119","1.7803","1.8173","1.7776","1.71%"
"Jun 28, 2010","1.7814","1.7753","1.7858","1.7732","0.16%"
"Jun 25, 2010","1.7785","1.7825","1.7886","1.7735","-0.21%"
"Jun 24, 2010","1.7822","1.7868","1.8022","1.7767","-0.29%"
"Jun 23, 2010","1.7873","1.7887","1.8087","1.7833","-0.04%"
"Jun 22, 2010","1.7881","1.7706","1.7896","1.7609","0.95%"
"Jun 21, 2010","1.7712","1.7709","1.7749","1.7486","-0.01%"
"Jun 18, 2010","1.7713","1.7808","1.7859","1.7668","-0.53%"
"Jun 17, 2010","1.7808","1.7855","1.7919","1.7749","-0.25%"
"Jun 16, 2010","1.7853","1.7849","1.7998","1.7792","0.03%"
"Jun 15, 2010","1.7847","1.8110","1.8110","1.7822","-1.47%"
"Jun 14, 2010","1.8113","1.8092","1.8128","1.7902","0.12%"
"Jun 11, 2010","1.8092","1.8020","1.8175","1.7960","0.37%"
"Jun 10, 2010","1.8025","1.8508","1.8508","1.8025","-2.58%"
"Jun 09, 2010","1.8502","1.8539","1.8539","1.8339","-0.19%"
"Jun 08, 2010","1.8538","1.8788","1.8808","1.8506","-1.37%"
"Jun 07, 2010","1.8795","1.8635","1.8831","1.8520","0.79%"
"Jun 04, 2010","1.8647","1.8216","1.8687","1.8213","2.48%"
"Jun 03, 2010","1.8196","1.8173","1.8232","1.8137","0.09%"
"Jun 02, 2010","1.8180","1.8480","1.8495","1.8150","-1.62%"
"Jun 01, 2010","1.8480","1.8197","1.8480","1.8150","1.53%"
"May 31, 2010","1.8201","1.8148","1.8241","1.7818","0.15%"
"May 28, 2010","1.8173","1.8143","1.8297","1.7990","0.17%"
"May 27, 2010","1.8143","1.8720","1.8720","1.8110","-3.09%"
"May 26, 2010","1.8722","1.8444","1.8730","1.8293","1.54%"
"May 25, 2010","1.8438","1.8683","1.9160","1.8428","-1.37%"
"May 24, 2010","1.8695","1.8544","1.8732","1.8400","0.89%"
"May 21, 2010","1.8530","1.8829","1.9048","1.8445","-1.54%"
"May 20, 2010","1.8819","1.8577","1.8978","1.8510","2.99%"
"May 19, 2010","1.8272","1.8203","1.8586","1.8184","0.36%"
"May 18, 2010","1.8206","1.8004","1.8232","1.7794","1.13%"
"May 17, 2010","1.8003","1.7973","1.8348","1.7896","0.06%"
"May 14, 2010","1.7993","1.7756","1.8200","1.7756","1.45%"
"May 13, 2010","1.7736","1.7721","1.7805","1.7637","0.07%"
"May 12, 2010","1.7723","1.7889","1.7889","1.7656","-0.94%"
"May 11, 2010","1.7892","1.7715","1.7912","1.7715","1.00%"
"May 10, 2010","1.7715","1.8370","1.8370","1.7675","-3.57%"
"May 07, 2010","1.8370","1.8547","1.8753","1.8170","-0.95%"
"May 06, 2010","1.8547","1.7947","1.8964","1.7862","3.42%"
"May 05, 2010","1.7933","1.7626","1.7998","1.7626","1.69%"
"May 04, 2010","1.7635","1.7269","1.7651","1.7266","2.10%"
"May 03, 2010","1.7272","1.7375","1.7380","1.7255","-0.59%"
"Apr 30, 2010","1.7375","1.7318","1.7437","1.7225","0.49%"
"Apr 29, 2010","1.7290","1.7519","1.7523","1.7218","-1.26%"
"Apr 28, 2010","1.7510","1.7598","1.7679","1.7450","-1.13%"
"Apr 27, 2010","1.7711","1.7448","1.7730","1.7433","1.43%"
"Apr 26, 2010","1.7462","1.7540","1.7561","1.7412","-0.60%"
"Apr 23, 2010","1.7567","1.7648","1.7677","1.7542","-0.43%"
"Apr 22, 2010","1.7643","1.7521","1.7715","1.7504","0.68%"
"Apr 21, 2010","1.7523","1.7523","1.7532","1.7489","0.00%"
"Apr 20, 2010","1.7523","1.7548","1.7563","1.7443","-0.15%"
"Apr 19, 2010","1.7550","1.7604","1.7689","1.7494","-0.14%"
"Apr 16, 2010","1.7575","1.7501","1.7684","1.7421","0.50%"
"Apr 15, 2010","1.7487","1.7449","1.7590","1.7304","0.22%"
"Apr 14, 2010","1.7449","1.7488","1.7508","1.7399","-0.26%"
"Apr 13, 2010","1.7495","1.7548","1.7692","1.7486","-0.24%"
"Apr 12, 2010","1.7537","1.7627","1.7703","1.7532","-0.65%"
"Apr 09, 2010","1.7652","1.7801","1.7801","1.7625","-0.80%"
"Apr 08, 2010","1.7795","1.7815","1.7913","1.7705","-0.08%"
"Apr 07, 2010","1.7810","1.7547","1.7826","1.7520","1.52%"
"Apr 06, 2010","1.7544","1.7614","1.7708","1.7498","-0.38%"
"Apr 05, 2010","1.7611","1.7643","1.7655","1.7512","-0.22%"
"Apr 02, 2010","1.7650","1.7640","1.7665","1.7640","0.02%"
"Apr 01, 2010","1.7647","1.7814","1.7833","1.7643","-1.07%"
"Mar 31, 2010","1.7837","1.7887","1.7910","1.7740","-0.30%"
"Mar 30, 2010","1.7891","1.7948","1.8002","1.7857","-0.32%"
"Mar 29, 2010","1.7949","1.8181","1.8184","1.7918","-1.28%"
"Mar 26, 2010","1.8181","1.8206","1.8307","1.8068","-0.09%"
"Mar 25, 2010","1.8197","1.8014","1.8218","1.7910","1.08%"
"Mar 24, 2010","1.8002","1.7767","1.8025","1.7767","1.32%"
"Mar 23, 2010","1.7767","1.7869","1.7956","1.7748","-0.57%"
"Mar 22, 2010","1.7869","1.8009","1.8135","1.7869","-0.78%"
"Mar 19, 2010","1.8009","1.7908","1.8030","1.7823","0.55%"
"Mar 18, 2010","1.7910","1.7692","1.7932","1.7664","1.34%"
"Mar 17, 2010","1.7674","1.7674","1.7695","1.7592","0.01%"
"Mar 16, 2010","1.7673","1.7637","1.7711","1.7590","0.22%"
"Mar 15, 2010","1.7635","1.7638","1.7692","1.7602","0.03%"
"Mar 12, 2010","1.7630","1.7647","1.7700","1.7572","-0.06%"
"Mar 11, 2010","1.7641","1.7687","1.7756","1.7636","-0.25%"
"Mar 10, 2010","1.7685","1.7753","1.7818","1.7652","-0.38%"
"Mar 09, 2010","1.7752","1.7878","1.8013","1.7752","-0.68%"
"Mar 08, 2010","1.7873","1.7773","1.7913","1.7703","0.50%"
"Mar 05, 2010","1.7784","1.7883","1.7912","1.7764","-0.56%"
"Mar 04, 2010","1.7885","1.7902","1.7954","1.7822","-0.08%"
"Mar 03, 2010","1.7900","1.7919","1.7942","1.7738","-0.11%"
"Mar 02, 2010","1.7919","1.7957","1.7969","1.7797","-0.21%"
"Mar 01, 2010","1.7957","1.8060","1.8140","1.7933","-0.64%"
"Feb 26, 2010","1.8072","1.8241","1.8332","1.7985","-0.89%"
"Feb 25, 2010","1.8235","1.8249","1.8411","1.8148","-0.08%"
"Feb 24, 2010","1.8250","1.8255","1.8280","1.8164","-0.03%"
"Feb 23, 2010","1.8255","1.8120","1.8310","1.8035","0.77%"
"Feb 22, 2010","1.8115","1.7988","1.8126","1.7875","0.39%"
"Feb 19, 2010","1.8045","1.8225","1.8256","1.7925","-1.26%"
"Feb 18, 2010","1.8275","1.8330","1.8440","1.8076","-0.28%"
"Feb 17, 2010","1.8326","1.8390","1.8550","1.8255","-0.29%"
"Feb 16, 2010","1.8379","1.8557","1.8611","1.8379","-0.90%"
"Feb 15, 2010","1.8545","1.8620","1.8620","1.8545","0.19%"
"Feb 12, 2010","1.8509","1.8577","1.8782","1.8492","-0.14%"
"Feb 11, 2010","1.8535","1.8495","1.8636","1.8390","-0.16%"
"Feb 10, 2010","1.8565","1.8470","1.8645","1.8310","0.49%"
"Feb 09, 2010","1.8475","1.8706","1.8835","1.8399","-1.53%"
"Feb 08, 2010","1.8762","1.8822","1.8902","1.8517","-0.31%"
"Feb 05, 2010","1.8820","1.8805","1.8950","1.8617","0.43%"
"Feb 04, 2010","1.8739","1.8410","1.8980","1.8410","1.26%"
"Feb 03, 2010","1.8505","1.8297","1.8572","1.8095","1.14%"
"Feb 02, 2010","1.8297","1.8467","1.8490","1.8240","-1.50%"
"Feb 01, 2010","1.8575","1.8690","1.8985","1.8468","-1.46%"
"Jan 29, 2010","1.8850","1.8693","1.8971","1.8473","0.80%"
"Jan 28, 2010","1.8700","1.8580","1.8790","1.8436","0.92%"
"Jan 27, 2010","1.8530","1.8365","1.8705","1.8301","0.93%"
"Jan 26, 2010","1.8360","1.8165","1.8505","1.8136","0.82%"
"Jan 25, 2010","1.8210","1.8150","1.8240","1.8092","0.26%"
"Jan 22, 2010","1.8162","1.8030","1.8331","1.7855","0.70%"
"Jan 21, 2010","1.8035","1.7885","1.8097","1.7815","0.78%"
"Jan 20, 2010","1.7895","1.7704","1.7956","1.7700","1.06%"
"Jan 19, 2010","1.7708","1.7597","1.7814","1.7597","0.61%"
"Jan 18, 2010","1.7600","1.7710","1.7787","1.7585","-0.66%"
"Jan 15, 2010","1.7717","1.7580","1.7742","1.7555","0.75%"
"Jan 14, 2010","1.7585","1.7575","1.7740","1.7490","0.09%"
"Jan 13, 2010","1.7570","1.7462","1.7617","1.7335","0.51%"
"Jan 12, 2010","1.7480","1.7340","1.7506","1.7320","0.69%"
"Jan 11, 2010","1.7360","1.7265","1.7395","1.7150","0.57%"
"Jan 08, 2010","1.7262","1.7461","1.7522","1.7218","-1.16%"
"Jan 07, 2010","1.7465","1.7310","1.7518","1.7310","0.81%"
"Jan 06, 2010","1.7325","1.7296","1.7393","1.7241","0.09%"
"Jan 05, 2010","1.7310","1.7193","1.7398","1.7145","0.57%"
"Jan 04, 2010","1.7212","1.7288","1.7338","1.7161","-1.25%"
"Jan 01, 2010","1.7430","1.7430","1.7430","1.7430","0.00%"
"Dec 31, 2009","1.7430","1.7401","1.7435","1.7401","0.16%"
"Dec 30, 2009","1.7403","1.7416","1.7500","1.7359","-0.11%"
"Dec 29, 2009","1.7423","1.7404","1.7465","1.7267","0.10%"
"Dec 28, 2009","1.7405","1.7466","1.7490","1.7300","-1.25%"
"Dec 25, 2009","1.7625","1.7625","1.7625","1.7625","0.00%"
"Dec 24, 2009","1.7625","1.7619","1.7625","1.7619","0.03%"
"Dec 23, 2009","1.7619","1.7784","1.7826","1.7500","-1.03%"
"Dec 22, 2009","1.7802","1.7826","1.7902","1.7769","-0.21%"
"Dec 21, 2009","1.7839","1.7788","1.7868","1.7688","0.22%"
"Dec 18, 2009","1.7800","1.7821","1.8011","1.7750","-0.25%"
"Dec 17, 2009","1.7845","1.7584","1.7987","1.7565","1.62%"
"Dec 16, 2009","1.7561","1.7516","1.7575","1.7441","0.14%"
"Dec 15, 2009","1.7536","1.7411","1.7669","1.7400","0.50%"
"Dec 14, 2009","1.7448","1.7576","1.7576","1.7390","-0.83%"
"Dec 11, 2009","1.7594","1.7567","1.7676","1.7453","0.15%"
"Dec 10, 2009","1.7568","1.7633","1.7755","1.7497","-0.32%"
"Dec 09, 2009","1.7625","1.7625","1.7757","1.7460","0.02%"
"Dec 08, 2009","1.7622","1.7344","1.7683","1.7268","1.60%"
"Dec 07, 2009","1.7345","1.7310","1.7435","1.7195","0.14%"
"Dec 04, 2009","1.7320","1.7115","1.7355","1.7005","1.36%"
"Dec 03, 2009","1.7087","1.7173","1.7183","1.7023","-0.57%"
"Dec 02, 2009","1.7185","1.7236","1.7265","1.7145","-0.24%"
"Dec 01, 2009","1.7227","1.7495","1.7498","1.7193","-1.87%"
"Nov 30, 2009","1.7555","1.7400","1.7585","1.7356","0.86%"
"Nov 27, 2009","1.7405","1.7479","1.7610","1.7300","-0.40%"
"Nov 26, 2009","1.7475","1.7350","1.7550","1.7270","1.12%"
"Nov 25, 2009","1.7282","1.7263","1.7376","1.7193","-0.38%"
"Nov 24, 2009","1.7348","1.7271","1.7386","1.7193","0.43%"
"Nov 23, 2009","1.7273","1.7297","1.7325","1.7150","-0.27%"
"Nov 20, 2009","1.7320","1.7275","1.7380","1.7275","0.30%"
"Nov 19, 2009","1.7268","1.7260","1.7399","1.7185","0.06%"
"Nov 18, 2009","1.7258","1.7110","1.7282","1.7030","0.86%"
"Nov 17, 2009","1.7110","1.7130","1.7280","1.7100","-0.04%"
"Nov 16, 2009","1.7116","1.7163","1.7198","1.7068","-0.56%"
"Nov 13, 2009","1.7213","1.7343","1.7441","1.7148","-0.76%"
"Nov 12, 2009","1.7345","1.7188","1.7419","1.7151","0.98%"
"Nov 11, 2009","1.7176","1.7115","1.7250","1.6980","0.36%"
"Nov 10, 2009","1.7115","1.6990","1.7192","1.6935","0.66%"
"Nov 09, 2009","1.7002","1.7203","1.7203","1.6973","-1.05%"
"Nov 06, 2009","1.7182","1.7158","1.7268","1.7095","0.13%"
"Nov 05, 2009","1.7160","1.7215","1.7312","1.7145","-0.29%"
"Nov 04, 2009","1.7210","1.7460","1.7460","1.7179","-1.40%"
"Nov 03, 2009","1.7455","1.7615","1.7805","1.7357","-1.13%"
"Nov 02, 2009","1.7655","1.7635","1.7655","1.7635","0.11%"
"Oct 30, 2009","1.7635","1.7340","1.7722","1.7180","1.76%"
"Oct 29, 2009","1.7330","1.7770","1.7775","1.7240","-2.50%"
"Oct 28, 2009","1.7775","1.7423","1.7822","1.7310","2.27%"
"Oct 27, 2009","1.7380","1.7330","1.7465","1.7235","0.29%"
"Oct 26, 2009","1.7330","1.7140","1.7446","1.7015","0.88%"
"Oct 23, 2009","1.7178","1.7188","1.7212","1.7077","-0.01%"
"Oct 22, 2009","1.7180","1.7335","1.7412","1.7160","-0.84%"
"Oct 21, 2009","1.7325","1.7545","1.7694","1.7210","-1.20%"
"Oct 20, 2009","1.7535","1.7170","1.7650","1.7165","2.16%"
"Oct 19, 2009","1.7165","1.7080","1.7195","1.7040","0.53%"
"Oct 16, 2009","1.7075","1.7010","1.7252","1.7008","0.33%"
"Oct 15, 2009","1.7018","1.7018","1.7151","1.6978","0.05%"
"Oct 14, 2009","1.7010","1.7210","1.7210","1.7005","-1.21%"
"Oct 13, 2009","1.7218","1.7332","1.7401","1.7212","-1.23%"
"Oct 12, 2009","1.7432","1.7432","1.7432","1.7432","0.00%"
"Oct 09, 2009","1.7432","1.7398","1.7473","1.7345","0.28%"
"Oct 08, 2009","1.7384","1.7488","1.7532","1.7324","-0.57%"
"Oct 07, 2009","1.7484","1.7727","1.7727","1.7477","-0.39%"
"Oct 06, 2009","1.7553","1.7598","1.7605","1.7435","-0.25%"
"Oct 05, 2009","1.7597","1.7820","1.7820","1.7595","-1.24%"
"Oct 02, 2009","1.7818","1.7866","1.8074","1.7725","-0.29%"
"Oct 01, 2009","1.7870","1.7730","1.7933","1.7660","0.87%"
"Sep 30, 2009","1.7715","1.7875","1.7933","1.7588","-0.94%"
"Sep 29, 2009","1.7883","1.7917","1.7978","1.7856","0.11%"
"Sep 28, 2009","1.7864","1.7875","1.7963","1.7820","-0.26%"
"Sep 25, 2009","1.7910","1.8012","1.8164","1.7885","-0.49%"
"Sep 24, 2009","1.7999","1.7973","1.8138","1.7792","0.11%"
"Sep 23, 2009","1.7980","1.7935","1.8003","1.7804","0.28%"
"Sep 22, 2009","1.7930","1.8225","1.8225","1.7905","-1.70%"
"Sep 21, 2009","1.8240","1.8080","1.8277","1.8080","0.81%"
"Sep 18, 2009","1.8093","1.8048","1.8145","1.7977","0.22%"
"Sep 17, 2009","1.8053","1.8026","1.8179","1.7956","0.23%"
"Sep 16, 2009","1.8011","1.8022","1.8062","1.7912","-0.06%"
"Sep 15, 2009","1.8022","1.8100","1.8197","1.8003","-0.49%"
"Sep 14, 2009","1.8110","1.8315","1.8398","1.8100","-1.12%"
"Sep 11, 2009","1.8315","1.8103","1.8320","1.8031","1.10%"
"Sep 10, 2009","1.8115","1.8338","1.8422","1.8110","-1.17%"
"Sep 09, 2009","1.8329","1.8280","1.8405","1.8173","0.21%"
"Sep 08, 2009","1.8290","1.8430","1.8446","1.8216","-0.79%"
"Sep 07, 2009","1.8435","1.8435","1.8435","1.8435","0.00%"
"Sep 04, 2009","1.8435","1.8605","1.8648","1.8370","-0.89%"
"Sep 03, 2009","1.8600","1.8834","1.8834","1.8600","-1.33%"
"Sep 02, 2009","1.8850","1.9075","1.9232","1.8790","-1.50%"
"Sep 01, 2009","1.9137","1.8807","1.9171","1.8672","1.78%"
